state,county,name,ed_lt9,ed_9_12,ed_hs,ed_sc,ed_asc,ed_b,ed_gr,age_gte65,race_white,race_black,race_aian,race_asian,race_nhopi,race_other,eth_hisp,sex_male,sex_female,occ_n_lab,occ_mgt,occ_svc,occ_sales,occ_nat_res,occ_prod,hlth_unins,ses_pov,tp_veh_0,tp_veh_1,tp_veh_2,tp_veh_3,dg_bb_int
29,119,"McDonald County, Missouri",9.4,12.5,43.5,17.1,6.6,7.6,3.3,15.7,77.4,1.9,1.5,1.2,2.8,2.8,11.5,51.1,48.9,45.0,21.2,18.9,17.7,13.5,28.8,20.8,18.1,5.6,30.2,32.6,31.5,65.1
29,121,"Macon County, Missouri",2.6,7.0,45.5,19.3,7.8,12.1,5.7,21.8,93.3,2.1,0.5,0.7,0.0,0.4,1.6,49.6,50.4,44.5,33.1,11.9,21.3,12.3,21.4,10.9,11.1,6.0,31.4,33.1,29.5,72.3
29,123,"Madison County, Missouri",3.9,8.6,41.6,20.7,9.5,9.8,5.9,18.6,96.4,0.8,0.0,0.7,0.0,0.3,2.3,49.3,50.7,45.8,27.0,21.2,24.2,10.4,17.2,14.8,11.6,4.6,30.1,27.4,37.8,74.7
29,125,"Maries County, Missouri",4.8,9.3,39.1,18.7,11.1,10.6,6.4,21.8,95.9,0.3,0.9,0.2,0.0,0.1,1.5,50.3,49.7,43.6,28.3,14.4,19.8,14.0,23.6,10.8,15.8,7.2,24.7,33.8,34.3,73.8
29,127,"Marion County, Missouri",2.7,7.7,36.6,20.7,8.1,14.6,9.7,17.8,91.1,4.4,0.3,0.6,0.1,0.3,1.9,48.7,51.3,39.6,31.5,19.2,23.3,9.6,16.4,8.2,17.8,6.7,31.4,38.2,23.6,83.2
29,129,"Mercer County, Missouri",2.4,10.1,42.7,19.3,7.1,12.3,6.0,21.7,95.6,0.4,0.6,0.7,0.0,0.7,2.8,50.2,49.8,42.4,36.2,11.6,16.6,14.3,21.3,13.7,13.5,3.3,29.7,32.7,34.2,72.1
29,131,"Miller County, Missouri",3.0,8.0,39.2,21.5,8.6,13.4,6.2,18.7,95.9,0.8,0.1,0.3,0.1,0.4,2.0,49.7,50.3,38.5,31.5,20.4,20.6,13.9,13.6,12.0,14.9,4.1,28.1,38.7,29.1,80.3
29,133,"Mississippi County, Missouri",6.7,13.5,47.0,14.3,5.1,8.9,4.5,18.0,72.1,24.1,0.4,0.1,0.0,0.0,2.4,54.9,45.1,55.7,24.6,18.7,26.5,13.9,16.3,12.3,23.4,15.4,34.0,31.1,19.6,80.3
29,135,"Moniteau County, Missouri",6.8,7.7,42.4,19.3,5.7,12.9,5.4,15.9,92.4,3.5,0.4,0.3,0.1,1.2,5.1,52.2,47.8,44.0,32.4,13.3,22.5,12.8,19.0,15.4,11.5,7.7,25.9,33.5,33.0,72.1
29,137,"Monroe County, Missouri",3.1,6.0,48.7,19.7,6.7,12.6,3.2,23.6,93.5,3.1,0.7,0.5,0.2,0.3,1.7,50.5,49.5,46.3,29.0,16.1,17.6,14.6,22.7,10.2,15.4,8.0,26.7,36.2,29.2,78.0
29,139,"Montgomery County, Missouri",4.0,10.2,43.8,17.8,7.9,11.2,5.2,20.0,93.0,1.6,0.3,0.1,0.0,1.1,2.2,50.1,49.9,41.9,26.0,15.6,19.0,17.5,21.8,10.3,15.2,3.9,26.1,38.4,31.6,75.4
29,141,"Morgan County, Missouri",11.6,9.3,40.3,18.2,7.5,8.4,4.7,23.2,94.8,1.0,0.0,0.7,0.0,0.7,2.4,49.7,50.3,52.5,26.8,15.6,22.0,13.4,22.2,23.7,20.0,11.7,27.9,34.7,25.7,70.0
29,143,"New Madrid County, Missouri",5.1,12.6,45.5,14.9,8.2,7.2,6.5,18.9,79.5,13.2,0.4,0.0,0.0,0.1,2.0,47.7,52.3,47.9,23.7,25.5,19.0,11.0,20.8,14.2,19.6,8.4,36.3,37.2,18.1,80.1
29,145,"Newton County, Missouri",4.0,6.8,35.0,23.0,8.6,15.3,7.3,18.0,85.7,1.2,1.4,1.5,1.1,0.9,5.7,49.9,50.1,39.2,32.1,15.3,22.1,10.6,19.9,13.7,14.7,4.5,27.2,37.1,31.2,83.1
29,147,"Nodaway County, Missouri",2.5,3.5,38.6,20.7,7.7,16.7,10.4,15.0,93.2,2.7,0.3,1.2,0.0,0.6,1.8,50.0,50.0,41.4,34.0,19.3,20.6,8.7,17.4,8.7,20.7,6.4,26.9,37.2,29.5,84.5
29,149,"Oregon County, Missouri",6.7,9.9,43.8,19.8,5.5,7.2,7.1,22.8,95.0,0.1,0.5,0.2,0.1,0.2,1.9,49.6,50.4,51.7,28.4,15.6,21.7,10.9,23.5,17.8,25.4,4.7,27.8,42.9,24.7,63.5
29,151,"Osage County, Missouri",3.7,4.5,41.9,15.4,12.9,16.4,5.4,17.3,98.1,0.2,0.6,0.0,0.0,0.1,0.9,51.8,48.2,35.6,33.6,12.3,20.4,13.5,20.3,4.9,8.2,4.3,19.4,32.7,43.6,74.9
29,153,"Ozark County, Missouri",6.3,12.1,40.8,22.5,6.4,7.5,4.4,27.7,95.8,0.1,0.9,0.6,0.0,0.4,1.8,49.9,50.1,57.0,30.1,18.1,12.9,16.2,22.7,14.3,21.9,6.3,24.7,41.8,27.2,69.8
29,155,"Pemiscot County, Missouri",8.6,11.6,45.8,16.9,5.4,6.9,4.9,16.9,69.1,26.5,0.1,0.0,0.0,0.6,2.8,47.0,53.0,49.6,23.7,22.8,20.4,12.2,20.9,12.9,27.5,11.8,33.7,35.0,19.5,78.0
29,157,"Perry County, Missouri",5.5,8.3,40.8,18.6,7.6,13.7,5.5,18.4,95.5,0.5,0.0,0.9,0.0,0.1,2.3,49.3,50.7,36.3,30.5,14.5,17.6,10.7,26.7,6.7,9.5,4.8,25.4,38.1,31.6,82.2
29,159,"Pettis County, Missouri",4.8,7.8,35.2,22.8,11.1,10.6,7.6,16.6,88.9,2.6,0.4,0.6,0.1,3.2,9.0,49.8,50.2,38.1,27.7,19.2,18.6,10.6,23.8,14.0,16.1,7.2,29.3,37.3,26.2,82.4
29,161,"Phelps County, Missouri",2.8,6.6,30.1,21.0,8.3,16.8,14.4,16.1,88.6,2.1,0.6,3.4,0.0,0.3,2.7,52.2,47.8,45.7,44.9,18.4,18.0,5.2,13.5,8.6,18.8,6.0,35.5,34.5,24.0,87.0
29,163,"Pike County, Missouri",2.5,10.5,51.8,15.4,5.0,9.8,5.1,17.7,89.2,6.6,0.3,0.4,0.2,1.3,2.3,54.3,45.7,50.2,29.1,16.2,17.6,17.0,20.1,7.8,16.5,7.6,29.2,36.3,26.9,79.5
29,165,"Platte County, Missouri",0.8,2.5,21.8,23.0,7.4,27.2,17.2,14.9,82.5,6.6,0.3,2.8,0.6,1.7,6.5,49.6,50.4,29.3,48.5,13.7,18.5,6.6,12.6,5.7,6.0,4.0,29.0,44.0,23.0,92.9
29,167,"Polk County, Missouri",3.2,7.5,37.4,23.4,6.8,14.3,7.4,17.5,93.2,1.3,0.5,0.4,0.1,0.7,2.7,49.5,50.5,42.0,34.5,19.3,20.4,9.6,16.1,12.7,15.9,5.6,29.3,35.6,29.5,79.5
29,169,"Pulaski County, Missouri",1.9,3.6,29.9,23.2,12.2,17.7,11.4,9.1,74.4,10.9,1.0,2.7,0.5,2.5,11.4,56.9,43.1,29.3,31.6,21.7,19.4,9.9,17.4,11.0,14.6,4.5,32.9,38.2,24.4,80.0
29,171,"Putnam County, Missouri",2.8,2.8,41.1,25.3,9.4,11.5,7.2,24.5,96.4,0.3,0.3,0.0,0.0,0.0,2.4,51.2,48.8,41.1,28.0,14.9,21.3,12.2,23.7,12.4,12.1,7.1,34.4,33.7,24.8,65.3
29,173,"Ralls County, Missouri",4.3,5.3,49.1,19.7,7.2,9.6,4.8,21.4,94.4,1.9,0.2,0.4,0.0,0.7,1.0,51.0,49.0,40.9,24.9,15.8,23.8,12.3,23.3,8.7,12.7,3.6,21.9,44.0,30.6,81.7
29,175,"Randolph County, Missouri",2.9,8.1,38.4,21.8,10.6,12.0,6.2,16.1,88.9,6.1,0.5,0.4,0.0,0.6,2.2,52.8,47.2,42.5,28.7,17.7,20.0,6.4,27.3,10.4,16.2,4.9,30.6,41.3,23.2,82.9
29,177,"Ray County, Missouri",2.4,8.2,45.6,21.8,6.5,10.8,4.7,18.2,94.3,1.1,0.9,0.2,0.0,0.3,2.6,50.0,50.0,37.4,25.7,16.7,20.5,11.7,25.4,10.5,10.8,3.7,21.1,37.7,37.4,82.3
29,179,"Reynolds County, Missouri",6.3,15.9,38.0,19.2,7.0,10.8,2.9,23.3,93.2,1.3,0.2,0.1,0.1,0.3,0.7,52.8,47.2,48.4,26.1,18.9,16.7,15.6,22.7,13.3,15.6,5.7,25.6,33.8,34.9,74.0
29,181,"Ripley County, Missouri",4.9,13.3,40.8,23.0,7.7,7.0,3.3,20.3,95.2,0.3,0.1,0.6,0.1,0.6,1.5,49.1,50.9,49.7,26.7,19.5,14.9,11.2,27.7,15.1,21.3,6.4,24.9,40.8,27.8,73.3
29,183,"St. Charles County, Missouri",1.2,3.4,23.1,21.4,9.1,26.6,15.2,15.3,87.7,4.6,0.1,2.7,0.0,0.9,3.5,49.4,50.6,30.1,46.0,12.8,23.7,7.5,10.1,4.3,4.7,2.9,25.7,44.0,27.3,92.9
29,185,"St. Clair County, Missouri",1.9,10.0,41.8,24.0,8.9,9.3,4.1,26.6,93.9,0.6,0.3,0.3,0.0,1.1,2.3,50.3,49.7,49.7,32.5,18.4,20.5,13.8,14.8,15.3,15.1,4.7,29.3,32.2,33.8,75.1
29,186,"Ste. Genevieve County, Missouri",3.0,5.6,37.5,23.3,11.5,11.8,7.3,20.0,96.3,0.8,0.5,0.5,0.0,0.1,1.2,51.2,48.8,39.6,29.9,20.0,18.1,16.0,16.1,4.9,10.2,2.8,20.1,41.0,36.1,81.4
29,187,"St. Francois County, Missouri",4.5,9.6,38.0,24.6,8.9,8.1,6.5,16.4,91.8,3.5,0.2,0.4,0.0,0.8,1.7,53.8,46.2,47.8,30.2,22.8,18.7,10.1,18.3,10.9,16.7,6.5,28.9,36.2,28.3,82.1
29,189,"St. Louis County, Missouri",1.8,4.1,21.1,20.0,7.7,25.7,19.6,18.0,65.3,24.2,0.1,4.5,0.0,1.2,3.0,47.8,52.2,34.8,48.1,14.6,21.7,5.0,10.6,6.0,9.6,6.2,36.5,39.3,18.0,90.2
29,195,"Saline County, Missouri",5.3,7.6,38.3,18.3,6.1,16.3,8.1,18.0,83.7,4.9,0.2,0.8,0.4,5.2,10.9,49.8,50.2,41.6,35.5,18.3,18.1,8.6,19.4,6.1,13.6,6.5,34.1,35.2,24.2,80.5
29,197,"Schuyler County, Missouri",3.1,7.2,48.7,14.9,16.4,7.5,2.2,18.8,96.5,0.3,0.1,0.2,0.0,0.1,2.6,48.2,51.8,40.7,25.0,21.2,16.3,13.7,23.8,15.5,10.5,4.4,24.0,38.7,32.8,63.8
29,199,"Scotland County, Missouri",14.1,6.4,41.0,17.9,6.0,9.7,4.9,18.4,97.6,0.0,0.1,0.0,0.0,0.0,0.0,49.5,50.5,45.3,33.5,11.7,16.8,19.1,19.0,34.7,10.9,4.9,26.3,24.8,44.0,77.4
29,201,"Scott County, Missouri",5.1,9.4,37.9,20.8,6.6,13.3,7.0,18.2,84.1,10.7,0.1,0.4,0.0,0.3,2.5,48.9,51.1,39.8,31.6,17.0,21.5,10.4,19.5,11.9,16.4,7.7,33.1,37.6,21.7,81.7
29,203,"Shannon County, Missouri",3.4,10.8,46.4,16.5,7.6,8.4,6.8,21.5,93.8,0.2,0.1,0.0,0.0,0.0,0.9,50.6,49.4,53.1,31.2,15.9,14.3,21.1,17.4,17.5,23.4,4.6,21.7,39.0,34.7,71.4
29,205,"Shelby County, Missouri",2.6,8.7,42.3,20.1,7.4,12.6,6.3,21.3,95.0,2.5,0.4,0.2,0.0,0.6,2.0,50.7,49.3,41.0,29.3,21.6,16.9,15.7,16.5,11.6,14.4,5.6,31.6,32.7,30.1,77.5
29,207,"Stoddard County, Missouri",6.4,12.5,43.5,17.3,6.7,9.5,4.1,19.7,95.8,1.4,0.0,0.0,0.1,0.2,1.8,48.8,51.2,45.6,29.0,17.3,19.8,14.2,19.7,13.9,17.2,5.3,34.3,36.8,23.5,80.9
29,209,"Stone County, Missouri",2.5,7.4,33.9,25.6,9.9,13.8,6.9,30.7,95.8,0.1,0.2,0.4,0.0,0.9,2.3,49.3,50.7,51.4,32.3,15.0,25.7,12.4,14.6,9.6,14.4,3.4,28.4,40.8,27.5,88.3
29,211,"Sullivan County, Missouri",7.2,7.8,48.1,15.5,6.4,9.8,5.4,19.7,86.4,2.3,0.4,0.7,0.5,6.3,18.4,49.7,50.3,45.5,27.8,12.6,17.2,12.6,29.9,11.2,15.7,5.8,31.2,32.0,30.9,72.2
29,213,"Taney County, Missouri",2.4,7.6,34.4,25.0,8.3,15.5,6.8,21.9,91.4,1.9,0.5,0.6,0.0,1.3,6.3,48.0,52.0,40.2,31.5,21.3,26.4,7.6,13.1,15.7,14.6,4.2,33.9,40.8,21.0,85.1
29,215,"Texas County, Missouri",3.7,11.1,40.2,23.6,6.5,8.4,6.4,20.5,91.4,2.0,1.2,1.2,0.0,0.8,2.2,52.8,47.2,49.6,26.1,19.6,19.2,14.4,20.8,18.6,19.1,7.8,26.8,35.8,29.6,76.4
29,217,"Vernon County, Missouri",4.2,6.4,40.2,20.3,9.8,11.6,7.5,19.4,95.4,0.3,0.3,0.7,0.0,0.1,2.3,48.9,51.1,42.0,38.7,14.5,21.1,9.0,16.7,16.2,16.1,8.4,28.3,34.7,28.7,83.6
29,219,"Warren County, Missouri",3.6,8.4,37.9,22.4,8.1,13.5,6.1,17.5,91.5,1.8,0.8,0.7,0.0,1.0,3.6,49.6,50.4,36.1,32.5,13.6,19.5,16.4,18.1,7.3,10.7,2.2,20.8,42.7,34.4,86.9
29,221,"Washington County, Missouri",5.5,14.0,40.4,20.0,7.5,8.1,4.6,16.4,94.5,2.0,0.1,0.2,0.1,0.1,1.5,51.7,48.3,49.1,27.0,17.4,19.4,13.8,22.4,12.7,19.2,6.8,24.2,35.0,34.0,73.0
29,223,"Wayne County, Missouri",4.5,13.8,43.0,21.7,6.4,6.6,4.1,23.8,94.6,0.5,0.0,0.5,0.0,0.3,1.9,49.9,50.1,56.8,27.0,15.1,16.9,10.6,30.5,14.1,23.6,4.0,30.6,38.9,26.5,75.0
29,225,"Webster County, Missouri",5.5,7.2,38.6,21.4,9.0,12.1,6.3,15.5,94.3,0.5,0.3,0.3,0.0,1.1,2.2,51.4,48.6,42.0,28.3,16.5,21.3,14.7,19.2,15.4,14.7,6.5,23.3,37.6,32.7,77.5
29,227,"Worth County, Missouri",1.7,6.9,49.3,15.9,7.9,12.2,6.1,25.3,98.1,0.9,0.0,0.0,0.0,0.0,2.3,50.1,49.9,42.9,21.0,23.9,27.7,18.5,9.0,7.6,15.7,7.3,36.1,28.4,28.1,79.6
29,229,"Wright County, Missouri",6.1,10.9,42.8,19.1,9.3,7.9,3.8,19.7,94.8,0.2,0.3,0.3,0.1,0.4,2.2,49.2,50.8,50.1,28.3,17.6,18.7,13.8,21.6,16.8,19.7,8.2,22.2,37.6,32.0,73.2
29,510,"St. Louis city, Missouri",3.1,7.6,24.4,20.3,6.5,21.3,16.7,13.9,46.3,44.8,0.3,3.4,0.1,1.2,4.2,48.7,51.3,33.5,45.4,20.3,18.2,4.7,11.3,10.5,19.6,18.6,45.3,27.6,8.4,81.1
30,001,"Beaverhead County, Montana",1.7,3.8,28.1,23.8,9.5,22.6,10.5,22.4,93.5,0.9,1.2,0.1,0.1,0.9,5.4,49.7,50.3,43.7,34.8,16.0,22.7,14.8,11.8,6.7,16.5,1.7,27.2,40.5,30.5,83.2
30,003,"Big Horn County, Montana",1.8,8.8,33.9,25.1,11.0,12.1,7.4,12.7,28.3,0.0,66.4,0.2,0.0,0.2,6.0,49.2,50.8,40.4,38.4,22.5,17.5,12.2,9.3,26.4,28.6,4.2,26.9,32.1,36.8,74.4
30,005,"Blaine County, Montana",2.3,7.0,26.6,24.4,14.9,17.9,6.7,15.3,43.7,0.8,52.6,0.1,0.0,0.4,3.7,49.9,50.1,42.2,48.1,10.7,21.1,14.3,5.8,15.9,25.8,9.2,34.0,30.5,26.4,77.7
30,007,"Broadwater County, Montana",2.3,4.7,26.5,27.1,15.7,16.5,7.0,23.3,95.4,0.0,0.8,0.0,0.0,0.3,3.2,52.5,47.5,40.4,31.9,15.1,19.4,17.4,16.2,10.0,6.9,1.6,17.5,47.2,33.7,77.3
30,009,"Carbon County, Montana",1.6,2.9,30.3,25.7,8.0,19.9,11.7,25.8,95.5,0.7,0.6,0.4,0.1,0.6,2.7,51.3,48.7,37.9,39.1,17.6,16.3,14.4,12.6,7.1,9.7,1.9,25.8,29.5,42.8,81.8
30,011,"Carter County, Montana",1.7,6.0,31.2,29.7,10.6,16.8,4.0,28.7,96.4,0.0,0.4,0.0,0.0,0.0,0.3,52.7,47.3,39.4,58.5,8.8,11.3,16.2,5.2,13.0,14.9,4.7,15.2,40.5,39.6,80.1
30,013,"Cascade County, Montana",2.4,4.6,31.3,23.8,10.1,17.9,9.8,18.5,86.0,1.5,4.0,0.9,0.0,1.8,4.9,50.8,49.2,37.1,35.3,18.8,22.9,11.2,11.7,7.4,12.9,6.3,32.3,36.7,24.7,82.6
30,015,"Chouteau County, Montana",2.4,5.6,34.8,20.4,9.6,21.2,6.1,21.6,77.2,0.1,19.2,0.2,0.0,0.2,1.0,50.6,49.4,42.7,42.8,15.7,15.2,14.7,11.6,6.9,14.6,5.9,24.1,36.8,33.2,72.5
30,017,"Custer County, Montana",1.7,4.2,29.7,24.2,12.2,18.5,9.5,20.2,92.4,0.8,0.8,0.3,0.3,1.3,3.6,50.1,49.9,34.4,36.0,17.4,23.5,12.7,10.4,6.3,12.3,5.3,28.8,32.3,33.6,80.4
30,019,"Daniels County, Montana",1.5,5.6,35.4,23.6,11.7,16.0,6.3,29.2,93.0,0.0,2.5,0.9,0.0,0.2,1.7,51.2,48.8,38.8,35.5,14.0,20.8,20.5,9.3,4.4,10.5,5.0,26.9,38.4,29.7,77.8
30,021,"Dawson County, Montana",1.4,3.6,30.2,19.0,22.6,15.0,8.2,19.7,95.1,1.0,1.7,0.1,0.0,0.3,3.1,53.1,46.9,34.7,40.7,17.0,13.2,16.6,12.6,3.3,9.0,5.3,26.8,30.8,37.1,88.2
30,023,"Deer Lodge County, Montana",1.8,7.5,37.5,24.0,6.7,17.1,5.4,23.9,91.9,0.9,1.5,0.7,0.1,0.4,3.8,53.0,47.0,48.2,31.8,29.6,17.4,10.8,10.4,7.7,22.7,6.3,32.1,32.9,28.7,79.1
30,025,"Fallon County, Montana",1.2,3.3,34.2,24.8,17.2,15.8,3.5,17.6,93.5,0.0,3.5,0.0,0.0,0.5,1.0,48.6,51.4,30.7,28.5,13.8,17.7,27.7,12.3,8.2,12.8,6.9,18.5,30.9,43.7,81.7
30,027,"Fergus County, Montana",1.7,3.0,32.1,25.7,11.1,20.9,5.5,24.2,93.3,0.6,1.2,2.4,0.0,0.6,0.9,52.5,47.5,37.9,33.5,16.2,21.1,19.2,10.0,12.5,14.3,9.0,24.6,32.3,34.1,84.2
30,029,"Flathead County, Montana",1.1,4.0,27.9,23.5,9.9,22.4,11.2,19.6,92.7,0.4,1.1,0.8,0.0,0.5,3.1,50.1,49.9,37.1,36.1,19.0,22.3,11.9,10.7,9.1,9.2,3.4,25.0,40.3,31.3,87.3
30,031,"Gallatin County, Montana",0.8,1.7,18.3,20.7,6.2,33.1,19.1,12.7,92.1,0.4,0.9,1.3,0.0,1.1,4.1,52.0,48.0,28.8,43.5,16.8,18.6,10.9,10.2,7.4,10.4,2.4,26.3,40.3,31.0,91.0
30,033,"Garfield County, Montana",1.0,1.3,41.6,24.0,10.4,16.6,4.9,20.1,99.0,0.4,0.0,0.0,0.0,0.0,0.0,50.8,49.2,27.0,52.7,9.9,15.9,10.2,11.3,20.1,8.3,0.2,15.1,33.7,51.0,85.6
30,035,"Glacier County, Montana",1.8,9.6,37.2,19.2,10.5,14.1,7.6,12.0,30.8,0.3,63.3,0.6,0.3,2.1,3.6,49.8,50.2,43.4,38.6,25.4,18.8,7.9,9.3,37.0,28.0,5.3,41.9,31.7,21.1,72.9
30,037,"Golden Valley County, Montana",2.2,6.2,37.3,28.7,6.4,14.2,5.1,26.0,86.5,1.1,0.7,0.0,0.0,0.5,8.9,49.9,50.1,45.0,29.1,23.6,9.4,22.8,15.0,11.1,15.1,2.9,20.6,35.8,40.7,79.4
30,039,"Granite County, Montana",1.4,7.7,28.2,19.6,10.3,24.7,8.1,29.9,95.3,0.2,0.7,0.4,0.0,0.0,4.1,50.9,49.1,51.8,37.9,27.5,13.6,12.0,8.9,7.1,12.0,3.1,18.3,34.0,44.6,78.5
30,041,"Hill County, Montana",1.4,7.4,30.1,25.5,9.5,20.1,6.0,14.9,69.0,0.6,24.2,0.5,0.0,2.0,4.0,50.5,49.5,37.1,34.2,19.1,18.8,11.8,16.0,5.3,14.7,5.2,27.5,32.7,34.6,80.7
30,043,"Jefferson County, Montana",1.7,3.8,26.6,20.4,11.8,23.3,12.5,21.9,93.4,0.4,1.2,0.1,0.0,0.4,2.8,51.0,49.0,42.8,47.0,14.3,16.9,12.5,9.2,6.0,5.6,3.6,14.5,35.2,46.7,87.3
30,045,"Judith Basin County, Montana",2.0,3.0,29.7,24.5,17.5,20.0,3.2,23.1,91.9,0.0,1.9,0.0,0.0,4.2,5.7,56.8,43.2,40.7,47.1,17.1,13.0,17.5,5.3,6.8,18.1,2.7,21.0,26.4,49.8,79.5
30,047,"Lake County, Montana",2.5,5.1,25.3,24.0,10.6,22.3,10.3,22.1,65.4,0.4,22.7,0.6,0.2,0.9,4.5,49.7,50.3,43.4,36.3,22.5,20.4,10.5,10.3,14.0,19.1,3.7,23.5,38.3,34.5,80.4
30,049,"Lewis and Clark County, Montana",0.9,3.4,23.3,20.9,9.2,26.5,15.8,18.9,92.6,0.5,1.1,0.6,0.0,0.7,3.6,49.8,50.2,33.9,48.1,16.0,18.9,7.8,9.2,5.0,8.5,5.3,28.0,37.0,29.6,85.1
30,051,"Liberty County, Montana",18.2,9.1,19.9,21.4,8.6,16.7,6.0,20.3,99.0,0.0,0.2,0.0,0.0,0.5,0.8,43.6,56.4,39.5,44.0,18.2,12.1,16.6,9.1,6.3,22.2,17.1,28.1,23.8,31.0,69.8
30,053,"Lincoln County, Montana",2.8,5.6,38.0,26.0,8.4,13.7,5.4,29.0,93.2,0.1,1.4,0.3,0.3,0.7,3.4,50.1,49.9,53.5,30.2,20.4,19.4,16.6,13.4,10.3,16.6,4.5,26.1,37.5,31.9,81.2
30,055,"McCone County, Montana",0.8,3.1,31.6,33.1,13.1,14.0,4.2,27.8,93.6,0.0,3.5,1.7,0.0,0.0,4.3,53.2,46.8,36.9,46.4,9.4,11.7,23.1,9.5,9.5,3.5,0.0,15.1,34.6,50.3,81.7
30,057,"Madison County, Montana",0.8,2.8,28.0,23.1,13.3,22.6,9.3,29.5,94.9,0.0,0.4,1.1,0.0,0.6,4.4,52.0,48.0,46.1,35.8,16.6,17.5,19.9,10.1,9.2,7.0,2.2,24.6,32.5,40.7,82.2
30,059,"Meagher County, Montana",0.9,2.7,33.4,27.8,5.5,23.1,6.4,32.0,91.6,0.1,3.7,0.3,0.0,0.1,3.6,55.4,44.6,38.4,38.7,15.1,19.3,20.6,6.3,4.5,13.5,0.0,17.2,32.7,50.1,75.5
30,061,"Mineral County, Montana",1.9,5.5,33.8,24.6,9.0,19.3,5.7,28.2,92.9,0.6,1.6,0.7,0.0,0.1,1.9,52.3,47.7,49.9,30.2,15.1,24.0,14.1,16.5,8.6,16.3,2.8,22.4,39.6,35.2,75.1
30,063,"Missoula County, Montana",1.4,2.3,20.8,22.4,9.0,27.9,16.3,15.8,89.8,0.5,2.2,1.9,0.1,0.8,3.5,50.2,49.8,29.7,38.9,20.4,21.8,9.1,9.8,6.4,12.6,5.7,29.1,40.0,25.2,90.7
30,065,"Musselshell County, Montana",1.5,7.2,35.0,26.5,8.9,14.4,6.4,27.7,93.3,0.0,3.1,0.0,0.0,0.9,3.3,50.8,49.2,47.3,27.5,13.0,25.0,21.1,13.4,4.7,13.0,4.6,22.0,30.7,42.7,76.3
30,067,"Park County, Montana",0.8,2.7,27.1,25.8,10.4,23.5,9.8,23.0,94.4,0.4,0.7,0.4,0.1,0.3,3.2,50.4,49.6,36.7,33.9,22.7,16.7,17.2,9.5,10.7,12.6,4.2,26.8,33.7,35.2,86.6
30,069,"Petroleum County, Montana",0.0,0.6,41.3,23.2,6.6,22.9,5.4,21.0,94.0,0.0,0.0,6.0,0.0,0.0,0.0,51.8,48.2,29.0,45.8,5.2,15.7,29.3,4.0,3.9,7.7,0.0,11.3,40.0,48.7,91.3
30,071,"Phillips County, Montana",1.4,6.0,35.1,30.8,7.6,13.7,5.4,22.0,83.4,0.0,6.7,0.5,0.0,0.9,3.2,50.9,49.1,40.4,32.4,17.9,16.7,22.4,10.6,9.4,8.3,3.0,27.8,22.7,46.5,77.8
30,073,"Pondera County, Montana",4.8,3.9,29.2,27.1,12.3,18.0,4.7,20.5,81.5,0.3,14.8,0.2,0.0,0.7,2.1,50.2,49.8,38.0,39.7,19.8,17.7,12.9,9.9,7.9,17.6,5.9,22.8,30.2,41.1,82.9
30,075,"Powder River County, Montana",0.9,5.2,32.2,27.8,8.8,16.8,8.2,25.5,92.0,0.0,2.3,0.7,0.0,0.2,3.6,48.2,51.8,39.0,41.4,13.1,10.9,25.9,8.6,9.9,16.6,3.8,13.3,28.2,54.6,73.6
30,077,"Powell County, Montana",1.7,8.1,42.3,21.9,7.1,12.4,6.3,20.1,89.4,1.4,5.1,1.7,0.0,0.5,1.8,62.9,37.1,57.7,39.1,23.6,16.7,11.0,9.6,7.0,11.9,4.5,27.7,40.5,27.4,69.9
30,079,"Prairie County, Montana",4.2,8.9,28.8,20.2,12.3,16.8,8.9,31.7,97.1,0.0,0.1,2.3,0.0,0.5,1.1,52.3,47.7,40.0,37.7,9.6,18.5,21.4,12.8,4.3,16.5,4.8,29.1,25.4,40.7,82.0
30,081,"Ravalli County, Montana",1.6,5.8,29.8,23.9,10.5,17.4,11.0,25.7,92.5,0.3,0.8,0.5,0.0,0.5,3.7,50.1,49.9,43.8,34.8,18.1,20.7,14.1,12.3,10.1,10.8,3.4,22.0,39.0,35.6,86.7
30,083,"Richland County, Montana",0.7,3.9,38.8,29.0,11.3,12.4,3.9,16.1,90.8,0.1,0.1,0.1,1.0,2.7,5.5,50.0,50.0,35.0,28.7,14.5,21.6,18.9,16.3,7.9,7.3,7.0,22.7,36.4,34.0,82.7
30,085,"Roosevelt County, Montana",2.0,7.6,32.4,27.1,11.4,13.5,5.9,11.3,33.9,0.2,59.7,0.8,0.0,0.3,3.5,50.0,50.0,44.1,36.4,18.7,19.2,13.1,12.6,29.7,32.3,10.2,33.0,31.6,25.3,67.2
30,087,"Rosebud County, Montana",2.9,7.6,32.9,25.5,11.7,11.9,7.5,16.2,51.7,0.3,38.1,0.8,0.0,3.4,4.8,51.0,49.0,41.6,29.5,23.0,13.2,21.8,12.5,19.8,19.9,5.9,25.0,29.3,39.8,68.1
30,089,"Sanders County, Montana",2.2,6.7,39.1,23.3,9.6,15.2,3.7,31.3,91.5,0.3,3.7,0.2,0.1,0.2,3.3,51.9,48.1,56.5,31.7,18.9,21.2,11.2,17.0,11.3,16.8,5.1,24.6,38.6,31.7,77.6
